Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Status,Customer_ID,Customer_Name,Customer_Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Quantity,Discount,Sales,Revenue,Profit,Payment_Method,,Profit_Margin_%
ORD-109716,24-02-2021,27-02-2021,Standard Class,Returned,CUST-4231,Ashley Miller,Consumer,East,Michigan,Grand Rapids,PRD-1150,Fiction Item 51,Books,Fiction,10.06,5,0.1,45.27,226.35,16.23,Gift Card,,0.358515573
ORD-109717,20-06-2021,22-06-2021,First Class,Pending,CUST-3657,Charles Hill,Consumer,East,Michigan,Lansing,PRD-1178,Comics Item 79,Books,Comics,41.12,2,0.25,61.68,123.36,12.07,PayPal,,0.195687419
ORD-109718,04-09-2024,05-09-2024,Standard Class,Delivered,CUST-3556,Kevin Hall,Corporate,South,Florida,Miami,PRD-1062,Office Chairs Item 63,Furniture,Office Chairs,524.79,1,0.1,472.31,472.31,104.4,Bank Transfer,,0.221041265
ORD-109719,21-06-2024,25-06-2024,Standard Class,Delivered,CUST-4845,Margaret Smith,Small Business,East,Indiana,Fort Wayne,PRD-1162,Textbooks Item 63,Books,Textbooks,24.43,1,0.25,18.32,18.32,4.11,Gift Card,,0.224344978
ORD-109720,17-03-2023,21-03-2023,Second Class,Pending,CUST-3148,Betty Torres,Corporate,North,New Jersey,Trenton,PRD-1204,Storage Item 5,Home & Kitchen,Storage,286.25,1,0.2,229,229,30.31,Bank Transfer,,0.132358079
ORD-109721,09-12-2023,13-12-2023,Standard Class,Delivered,CUST-4974,Daniel Carter,Consumer,East,Michigan,Grand Rapids,PRD-1173,Children's Books Item 74,Books,Children's Books,58.8,2,0,117.6,235.2,34.24,Bank Transfer,,0.291156463
ORD-109722,04-08-2021,06-08-2021,Standard Class,Delivered,CUST-1064,Melissa Nguyen,Home Office,West,Oregon,Eugene,PRD-1074,Sofas Item 75,Furniture,Sofas,84.56,2,0.05,160.66,321.32,22.09,PayPal,,0.137495332
ORD-109723,25-07-2024,29-07-2024,Second Class,Delivered,CUST-2140,Thomas Harris,Home Office,North,Connecticut,New Haven,PRD-1007,Laptops Item 8,Electronics,Laptops,1600.48,2,0.2,2560.77,5121.54,324.88,Credit Card,,0.12686809
ORD-109724,06-04-2022,08-04-2022,Standard Class,Returned,CUST-1610,Margaret Flores,Consumer,West,Oregon,Portland,PRD-1150,Fiction Item 51,Books,Fiction,74,2,0.1,133.2,266.4,13.59,Cash,,0.102027027
ORD-109725,28-06-2024,02-07-2024,Second Class,Delivered,CUST-1822,Karen Martin,Consumer,West,Arizona,Mesa,PRD-1137,Team Sports Item 38,Sports,Team Sports,571.95,2,0,1143.9,2287.8,282.21,Cash,,0.246708628
ORD-109726,27-09-2024,30-09-2024,Same Day,Returned,CUST-2676,Mark Hall,Home Office,Central,Minnesota,Rochester,PRD-1089,Shelving Item 90,Furniture,Shelving,1396.98,1,0.1,1257.28,1257.28,523.13,Bank Transfer,,0.416080746
ORD-109727,02-12-2024,04-12-2024,Second Class,Delivered,CUST-1524,Mary Garcia,Consumer,South,Florida,Miami,PRD-1208,Storage Item 9,Home & Kitchen,Storage,47.14,8,0.05,358.26,2866.08,94.63,Cash,,0.264137777
ORD-109728,11-01-2022,16-01-2022,Standard Class,Delivered,CUST-3260,Sarah Johnson,Consumer,North,Connecticut,Hartford,PRD-1223,Makeup Item 24,Beauty,Makeup,55.35,1,0,55.35,55.35,21.73,Credit Card,,0.392592593
ORD-109729,28-03-2022,02-04-2022,Standard Class,Delivered,CUST-2116,Daniel Carter,Consumer,North,Connecticut,New Haven,PRD-1063,Office Chairs Item 64,Furniture,Office Chairs,907.89,2,0.1,1634.2,3268.4,176.89,Gift Card,,0.108242565
ORD-109730,04-03-2023,11-03-2023,Second Class,Cancelled,CUST-2206,Christopher Hall,Consumer,Central,Minnesota,Saint Paul,PRD-1212,Skincare Item 13,Beauty,Skincare,140.96,4,0.1,507.46,2029.84,85.28,Debit Card,,0.168052654
ORD-109731,13-08-2024,17-08-2024,Standard Class,Delivered,CUST-2604,Jessica Nelson,Home Office,Central,Nebraska,Lincoln,PRD-1061,Office Chairs Item 62,Furniture,Office Chairs,97.34,2,0.2,155.74,311.48,18.24,PayPal,,0.117118274
ORD-109732,29-10-2024,05-11-2024,Same Day,Returned,CUST-1644,Joshua Jones,Consumer,North,Pennsylvania,Philadelphia,PRD-1091,Snacks Item 92,Food & Beverage,Snacks,6.89,3,0.15,17.57,52.71,7.63,Debit Card,,0.434262948
ORD-109733,18-08-2021,20-08-2021,First Class,Cancelled,CUST-4268,David Adams,Consumer,Central,Iowa,Cedar Rapids,PRD-1188,Appliances Item 89,Home & Kitchen,Appliances,94.48,2,0.1,170.06,340.12,71.48,Bank Transfer,,0.420322239
ORD-109734,09-03-2024,14-03-2024,Standard Class,Pending,CUST-4088,Jessica Evans,Corporate,Central,Missouri,St. Louis,PRD-1209,Storage Item 10,Home & Kitchen,Storage,252.04,5,0.2,1008.16,5040.8,50.06,Bank Transfer,,0.049654817
ORD-109735,14-01-2022,18-01-2022,Second Class,Cancelled,CUST-4975,Joseph Campbell,Corporate,West,Nevada,Las Vegas,PRD-1042,Kids' Apparel Item 43,Clothing,Kids' Apparel,13.13,3,0.15,33.48,100.44,2.88,PayPal,,0.086021505
ORD-109736,01-08-2022,06-08-2022,Standard Class,Returned,CUST-1723,Linda Rivera,Consumer,Central,Nebraska,Bellevue,PRD-1166,Textbooks Item 67,Books,Textbooks,47.57,6,0,285.42,1712.52,78.66,PayPal,,0.275593862
ORD-109737,04-03-2023,07-03-2023,Second Class,Delivered,CUST-4413,Robert Wilson,Consumer,North,New York,Buffalo,PRD-1180,Cookware Item 81,Home & Kitchen,Cookware,310.1,4,0.25,930.3,3721.2,145.96,Bank Transfer,,0.156895625
ORD-109738,06-06-2022,10-06-2022,Second Class,Delivered,CUST-3567,Susan Jackson,Small Business,South,Virginia,Norfolk,PRD-1163,Textbooks Item 64,Books,Textbooks,79.12,1,0.3,55.38,55.38,8.8,Credit Card,,0.158902131
ORD-109739,07-09-2022,12-09-2022,Standard Class,Pending,CUST-2772,Karen Jones,Consumer,Central,Iowa,Cedar Rapids,PRD-1008,Laptops Item 9,Electronics,Laptops,967.63,2,0,1935.26,3870.52,392.94,Debit Card,,0.203042485
ORD-109740,22-11-2021,29-11-2021,Standard Class,Returned,CUST-1626,Mary Evans,Consumer,West,Oregon,Portland,PRD-1056,Accessories Item 57,Clothing,Accessories,201.55,1,0.15,171.32,171.32,36.94,Bank Transfer,,0.215619893
ORD-109741,12-01-2024,19-01-2024,Standard Class,Returned,CUST-2019,Michael Jones,Consumer,Central,Nebraska,Omaha,PRD-1214,Skincare Item 15,Beauty,Skincare,122.05,3,0.2,292.92,878.76,21.75,Cash,,0.074252356
ORD-109742,15-05-2024,19-05-2024,Standard Class,Returned,CUST-1224,Karen Jones,Consumer,East,Michigan,Grand Rapids,PRD-1156,Non-Fiction Item 57,Books,Non-Fiction,30.78,3,0,92.34,277.02,30.48,Bank Transfer,,0.33008447
ORD-109743,20-09-2023,21-09-2023,Standard Class,Returned,CUST-4571,Rebecca Green,Corporate,West,Nevada,Las Vegas,PRD-1023,Headphones Item 24,Electronics,Headphones,87.51,3,0.15,223.15,669.45,95.31,PayPal,,0.427111808
ORD-109744,21-11-2024,26-11-2024,First Class,Cancelled,CUST-3600,Jason Young,Consumer,North,Pennsylvania,Philadelphia,PRD-1117,Frozen Foods Item 18,Food & Beverage,Frozen Foods,37.52,1,0.2,30.02,30.02,6.03,PayPal,,0.200866089
ORD-109745,26-11-2023,29-11-2023,Standard Class,Pending,CUST-4651,Thomas Scott,Consumer,Central,Missouri,Kansas City,PRD-1032,Men's Apparel Item 33,Clothing,Men's Apparel,182.45,3,0,547.35,1642.05,209.74,Gift Card,,0.383191742
ORD-109746,14-06-2024,19-06-2024,Standard Class,Delivered,CUST-1222,Jason Taylor,Corporate,Central,Iowa,Des Moines,PRD-1021,Headphones Item 22,Electronics,Headphones,1729.9,6,0,10379.4,62276.4,1911.52,PayPal,,0.184164788
ORD-109747,01-06-2023,03-06-2023,Standard Class,Delivered,CUST-1425,Betty Nguyen,Consumer,East,Wisconsin,Milwaukee,PRD-1082,Beds Item 83,Furniture,Beds,447.46,5,0,2237.3,11186.5,902.28,Gift Card,,0.40328968
ORD-109748,12-12-2024,17-12-2024,First Class,Delivered,CUST-1271,Joshua Miller,Consumer,Central,Minnesota,Minneapolis,PRD-1030,Men's Apparel Item 31,Clothing,Men's Apparel,184.5,1,0,184.5,184.5,73.44,Cash,,0.39804878
ORD-109749,06-11-2021,09-11-2021,Second Class,Delivered,CUST-3842,Jessica Brown,Corporate,South,Texas,Dallas,PRD-1024,Cameras Item 25,Electronics,Cameras,1694.55,3,0.15,4321.1,12963.3,453.54,Debit Card,,0.104959385
ORD-109750,01-04-2023,04-04-2023,First Class,Delivered,CUST-4915,Joseph Harris,Corporate,South,North Carolina,Greensboro,PRD-1052,Footwear Item 53,Clothing,Footwear,129.13,1,0.1,116.22,116.22,38.86,Gift Card,,0.334365858
ORD-109751,02-04-2024,07-04-2024,Second Class,Delivered,CUST-1140,David Harris,Home Office,East,Indiana,Evansville,PRD-1035,Men's Apparel Item 36,Clothing,Men's Apparel,72.99,10,0.05,693.4,6934,179.8,Debit Card,,0.25930199
ORD-109752,21-12-2022,24-12-2022,Second Class,Delivered,CUST-2742,Margaret Thomas,Consumer,West,California,San Diego,PRD-1025,Cameras Item 26,Electronics,Cameras,1546.31,1,0.05,1468.99,1468.99,530.78,Cash,,0.361323086
ORD-109753,08-07-2024,11-07-2024,Second Class,Delivered,CUST-1107,Ashley Williams,Consumer,North,Pennsylvania,Allentown,PRD-1207,Storage Item 8,Home & Kitchen,Storage,204.76,4,0.15,696.18,2784.72,189.76,Bank Transfer,,0.272573185
ORD-109754,16-02-2023,20-02-2023,Standard Class,Delivered,CUST-2044,Margaret Williams,Consumer,South,Florida,Jacksonville,PRD-1034,Men's Apparel Item 35,Clothing,Men's Apparel,243.92,6,0.15,1243.99,7463.94,540.48,Bank Transfer,,0.434472946
ORD-109755,05-10-2024,09-10-2024,First Class,Pending,CUST-3278,Matthew Hill,Consumer,Central,Nebraska,Bellevue,PRD-1128,Outdoor Gear Item 29,Sports,Outdoor Gear,46.67,1,0,46.67,46.67,7.48,Bank Transfer,,0.160274266
ORD-109756,27-08-2022,31-08-2022,Standard Class,Delivered,CUST-1081,Mark Thompson,Corporate,North,Pennsylvania,Pittsburgh,PRD-1102,Dairy Item 3,Food & Beverage,Dairy,38.22,5,0,191.1,955.5,53.49,Debit Card,,0.279905808
ORD-109757,10-04-2024,15-04-2024,Standard Class,Pending,CUST-3043,Charles Hill,Consumer,North,Massachusetts,Boston,PRD-1147,Swimming Item 48,Sports,Swimming,432.67,1,0,432.67,432.67,136.26,Debit Card,,0.314928236
ORD-109758,03-11-2022,10-11-2022,Same Day,Pending,CUST-4066,Christopher Martin,Consumer,South,North Carolina,Charlotte,PRD-1007,Laptops Item 8,Electronics,Laptops,1213.64,3,0,3640.92,10922.76,549.01,Bank Transfer,,0.150788812
ORD-109759,23-07-2024,28-07-2024,Standard Class,Delivered,CUST-1645,Charles Williams,Corporate,East,Illinois,Rockford,PRD-1141,Cycling Item 42,Sports,Cycling,372.24,4,0.2,1191.17,4764.68,133.82,PayPal,,0.112343326
ORD-109760,18-07-2023,25-07-2023,Standard Class,Delivered,CUST-4566,Robert Adams,Consumer,West,Washington,Spokane,PRD-1002,Smartphones Item 3,Electronics,Smartphones,767.74,1,0.1,690.97,690.97,64.5,Credit Card,,0.093347034
ORD-109761,10-01-2022,15-01-2022,Standard Class,Delivered,CUST-2181,James Phillips,Small Business,East,Ohio,Cincinnati,PRD-1065,Office Chairs Item 66,Furniture,Office Chairs,1094.76,2,0.3,1532.66,3065.32,170.95,Debit Card,,0.11153811
ORD-109762,23-12-2023,28-12-2023,Second Class,Returned,CUST-3610,Daniel Davis,Corporate,Central,Minnesota,Minneapolis,PRD-1107,Dairy Item 8,Food & Beverage,Dairy,16.24,2,0,32.48,64.96,9.86,Cash,,0.303571429
ORD-109763,08-04-2024,10-04-2024,Standard Class,Delivered,CUST-2152,Amanda Taylor,Consumer,South,Texas,Houston,PRD-1160,Non-Fiction Item 61,Books,Non-Fiction,34.29,5,0.15,145.73,728.65,14.06,Gift Card,,0.096479791
ORD-109764,22-07-2024,26-07-2024,Standard Class,Pending,CUST-1375,Joseph Allen,Consumer,North,Massachusetts,Boston,PRD-1147,Swimming Item 48,Sports,Swimming,524.37,3,0.1,1415.8,4247.4,379.51,PayPal,,0.268053397
ORD-109765,21-07-2021,23-07-2021,Second Class,Delivered,CUST-4069,James Taylor,Small Business,Central,Nebraska,Lincoln,PRD-1080,Beds Item 81,Furniture,Beds,487.71,6,0.2,2341.01,14046.06,427.53,Bank Transfer,,0.182626302
ORD-109766,14-04-2022,19-04-2022,Standard Class,Cancelled,CUST-1897,Michael Davis,Small Business,East,Wisconsin,Milwaukee,PRD-1134,Team Sports Item 35,Sports,Team Sports,239.13,2,0.25,358.69,717.38,28.01,Gift Card,,0.078089715
ORD-109767,05-06-2021,08-06-2021,Second Class,Cancelled,CUST-3774,Lisa Hill,Home Office,South,North Carolina,Charlotte,PRD-1212,Skincare Item 13,Beauty,Skincare,130.41,8,0.05,991.12,7928.96,257.99,Debit Card,,0.260301477
ORD-109768,26-03-2022,29-03-2022,Second Class,Cancelled,CUST-3400,Linda Phillips,Consumer,West,Oregon,Portland,PRD-1122,Fitness Equipment Item 23,Sports,Fitness Equipment,433.72,1,0.15,368.66,368.66,101.67,PayPal,,0.275782564
ORD-109769,24-01-2024,31-01-2024,Second Class,Returned,CUST-2244,Richard Anderson,Corporate,East,Illinois,Chicago,PRD-1147,Swimming Item 48,Sports,Swimming,95.25,3,0.2,228.6,685.8,45.85,Cash,,0.200568679
ORD-109770,08-08-2023,11-08-2023,Second Class,Delivered,CUST-1144,Anthony Nguyen,Consumer,North,Massachusetts,Worcester,PRD-1201,Cleaning Item 2,Home & Kitchen,Cleaning,362.39,1,0,362.39,362.39,77.2,Cash,,0.213030161
ORD-109771,29-01-2022,02-02-2022,Same Day,Cancelled,CUST-3735,James Hall,Home Office,Central,Missouri,Kansas City,PRD-1202,Cleaning Item 3,Home & Kitchen,Cleaning,229.87,2,0.15,390.78,781.56,79.32,Bank Transfer,,0.202978658
ORD-109772,25-05-2024,27-05-2024,Standard Class,Delivered,CUST-3223,Mary Moore,Small Business,West,Nevada,Las Vegas,PRD-1015,Tablets Item 16,Electronics,Tablets,387.62,8,0.15,2635.82,21086.56,650.12,Gift Card,,0.246648102
ORD-109773,10-02-2023,14-02-2023,First Class,Cancelled,CUST-2791,Karen Carter,Consumer,Central,Nebraska,Bellevue,PRD-1145,Swimming Item 46,Sports,Swimming,39.14,1,0,39.14,39.14,10.2,Gift Card,,0.260602964
ORD-109774,10-02-2023,14-02-2023,First Class,Delivered,CUST-3774,Kevin Miller,Corporate,North,Massachusetts,Worcester,PRD-1043,Kids' Apparel Item 44,Clothing,Kids' Apparel,80.75,2,0.05,153.42,306.84,19.75,Debit Card,,0.128731586
ORD-109775,20-12-2023,25-12-2023,Standard Class,Delivered,CUST-1676,Jason Campbell,Consumer,Central,Iowa,Cedar Rapids,PRD-1094,Snacks Item 95,Food & Beverage,Snacks,59.4,1,0,59.4,59.4,26.3,Gift Card,,0.442760943
ORD-109776,04-12-2022,06-12-2022,First Class,Pending,CUST-2364,Karen Nelson,Consumer,North,Massachusetts,Springfield,PRD-1041,Women's Apparel Item 42,Clothing,Women's Apparel,217.39,3,0,652.17,1956.51,223.9,Bank Transfer,,0.343315393
ORD-109777,24-12-2024,26-12-2024,First Class,Returned,CUST-3451,Mary Hill,Home Office,North,Pennsylvania,Allentown,PRD-1001,Smartphones Item 2,Electronics,Smartphones,528.78,2,0.05,1004.68,2009.36,287.28,Credit Card,,0.285941792
ORD-109778,16-02-2022,18-02-2022,Same Day,Delivered,CUST-3153,David Baker,Small Business,Central,Missouri,St. Louis,PRD-1226,Makeup Item 27,Beauty,Makeup,97,2,0,194,388,28.63,Credit Card,,0.14757732
ORD-109779,13-11-2022,15-11-2022,Second Class,Delivered,CUST-1368,Melissa Gomez,Home Office,Central,Iowa,Des Moines,PRD-1181,Cookware Item 82,Home & Kitchen,Cookware,99.57,4,0.3,278.8,1115.2,33.41,Cash,,0.119835007
ORD-109780,26-04-2022,27-04-2022,Standard Class,Delivered,CUST-3442,Thomas Rivera,Home Office,North,New York,Buffalo,PRD-1146,Swimming Item 47,Sports,Swimming,521.96,1,0,521.96,521.96,61.71,Credit Card,,0.11822745
ORD-109781,01-03-2024,06-03-2024,Second Class,Pending,CUST-2704,Stephanie Hill,Corporate,West,Nevada,Reno,PRD-1149,Swimming Item 50,Sports,Swimming,98.83,2,0.05,187.78,375.56,21.47,Debit Card,,0.114335925
ORD-109782,19-05-2022,22-05-2022,First Class,Pending,CUST-2437,Christopher Adams,Consumer,East,Michigan,Lansing,PRD-1227,Makeup Item 28,Beauty,Makeup,84.65,3,0.25,190.46,571.38,18.6,PayPal,,0.097658301
ORD-109783,11-04-2024,15-04-2024,Standard Class,Pending,CUST-4505,Christopher Hill,Home Office,West,Nevada,Henderson,PRD-1067,Desks Item 68,Furniture,Desks,353.55,1,0.25,265.16,265.16,27.01,Gift Card,,0.101863026
ORD-109784,18-07-2021,23-07-2021,Second Class,Cancelled,CUST-4496,Joshua Thomas,Home Office,Central,Minnesota,Saint Paul,PRD-1076,Sofas Item 77,Furniture,Sofas,1011.51,4,0,4046.04,16184.16,888.67,Debit Card,,0.21963945
ORD-109785,29-04-2023,03-05-2023,First Class,Delivered,CUST-2956,Thomas Johnson,Small Business,North,New Jersey,Jersey City,PRD-1152,Fiction Item 53,Books,Fiction,16.14,1,0,16.14,16.14,5.25,Cash,,0.32527881
ORD-109786,21-08-2024,28-08-2024,Standard Class,Delivered,CUST-3136,George Wright,Consumer,West,Oregon,Salem,PRD-1222,Makeup Item 23,Beauty,Makeup,9.37,1,0.2,7.5,7.5,1.43,PayPal,,0.190666667
ORD-109787,15-04-2024,18-04-2024,First Class,Delivered,CUST-3859,Ashley Brown,Consumer,East,Ohio,Columbus,PRD-1169,Children's Books Item 70,Books,Children's Books,15.13,1,0.05,14.37,14.37,1.63,Gift Card,,0.113430759
ORD-109788,28-07-2023,30-07-2023,Second Class,Pending,CUST-2775,Emily Harris,Consumer,Central,Minnesota,Rochester,PRD-1087,Shelving Item 88,Furniture,Shelving,1330.76,1,0,1330.76,1330.76,235.93,Cash,,0.177289669
ORD-109789,22-01-2024,26-01-2024,First Class,Cancelled,CUST-4465,Kevin Anderson,Home Office,North,Massachusetts,Worcester,PRD-1116,Frozen Foods Item 17,Food & Beverage,Frozen Foods,32.09,3,0,96.27,288.81,25.51,PayPal,,0.264983899
ORD-109790,10-09-2023,15-09-2023,Standard Class,Returned,CUST-1641,Christopher Johnson,Corporate,South,Texas,Austin,PRD-1008,Laptops Item 9,Electronics,Laptops,1380.81,2,0,2761.62,5523.24,330.05,PayPal,,0.119513184
ORD-109791,07-09-2021,11-09-2021,First Class,Delivered,CUST-4037,David Scott,Consumer,West,Oregon,Portland,PRD-1164,Textbooks Item 65,Books,Textbooks,79.38,1,0,79.38,79.38,18.11,PayPal,,0.228143109
ORD-109792,20-11-2021,22-11-2021,First Class,Delivered,CUST-4533,Melissa Evans,Home Office,South,Georgia,Augusta,PRD-1153,Fiction Item 54,Books,Fiction,76.1,2,0,152.2,304.4,30.04,Bank Transfer,,0.197371879
ORD-109793,02-07-2024,09-07-2024,Standard Class,Delivered,CUST-2758,Linda King,Corporate,North,New Jersey,Newark,PRD-1077,Sofas Item 78,Furniture,Sofas,197.67,2,0,395.34,790.68,75.41,Gift Card,,0.190747205
ORD-109794,04-10-2022,07-10-2022,Second Class,Returned,CUST-4431,Barbara Phillips,Consumer,West,California,Los Angeles,PRD-1237,Personal Care Item 38,Beauty,Personal Care,67.23,1,0,67.23,67.23,27.2,Cash,,0.404581288
ORD-109795,07-06-2022,09-06-2022,First Class,Delivered,CUST-3029,Robert Carter,Consumer,Central,Iowa,Des Moines,PRD-1179,Comics Item 80,Books,Comics,70.06,3,0.1,189.16,567.48,33.4,Bank Transfer,,0.176570099
ORD-109796,11-07-2022,16-07-2022,Standard Class,Pending,CUST-1676,James Johnson,Consumer,Central,Missouri,Kansas City,PRD-1104,Dairy Item 5,Food & Beverage,Dairy,36.85,2,0.05,70.02,140.04,15.49,Debit Card,,0.221222508
ORD-109797,02-11-2023,05-11-2023,Same Day,Delivered,CUST-2538,Mary Campbell,Consumer,North,Massachusetts,Worcester,PRD-1009,Laptops Item 10,Electronics,Laptops,217.31,1,0.25,162.98,162.98,12.03,Cash,,0.073812738
ORD-109798,18-09-2023,22-09-2023,Second Class,Returned,CUST-3862,Mary Jackson,Corporate,North,Connecticut,Hartford,PRD-1217,Haircare Item 18,Beauty,Haircare,70,1,0,70,70,23.4,Debit Card,,0.334285714
ORD-109799,12-03-2023,16-03-2023,Standard Class,Delivered,CUST-3134,Joseph Garcia,Consumer,West,Nevada,Henderson,PRD-1020,Headphones Item 21,Electronics,Headphones,1225.21,1,0,1225.21,1225.21,111.31,Cash,,0.090849732
ORD-109800,21-01-2024,23-01-2024,Second Class,Returned,CUST-3483,Emily Wright,Consumer,Central,Iowa,Des Moines,PRD-1004,Smartphones Item 5,Electronics,Smartphones,1526.65,1,0,1526.65,1526.65,572.19,Debit Card,,0.374801035
ORD-109801,13-11-2023,15-11-2023,Standard Class,Cancelled,CUST-2209,Anthony Allen,Corporate,West,Oregon,Eugene,PRD-1043,Kids' Apparel Item 44,Clothing,Kids' Apparel,53.34,2,0,106.68,213.36,18.03,Cash,,0.169010124
ORD-109802,03-08-2022,08-08-2022,Standard Class,Delivered,CUST-2944,Jason Nguyen,Consumer,North,New York,New York City,PRD-1022,Headphones Item 23,Electronics,Headphones,245.06,3,0.05,698.42,2095.26,296.54,Bank Transfer,,0.424586925
ORD-109803,09-12-2021,11-12-2021,Standard Class,Delivered,CUST-3642,George Thomas,Consumer,East,Wisconsin,Milwaukee,PRD-1059,Accessories Item 60,Clothing,Accessories,99.92,5,0,499.6,2498,204.34,Cash,,0.409007206
ORD-109804,04-09-2022,06-09-2022,Second Class,Cancelled,CUST-2277,James Moore,Consumer,East,Ohio,Cleveland,PRD-1165,Textbooks Item 66,Books,Textbooks,28.89,1,0,28.89,28.89,12.93,Credit Card,,0.447559709
ORD-109805,25-12-2023,29-12-2023,Second Class,Delivered,CUST-3258,Stephanie Scott,Corporate,North,Connecticut,Bridgeport,PRD-1099,Beverages Item 100,Food & Beverage,Beverages,24.14,4,0,96.56,386.24,36.85,Gift Card,,0.381628003
ORD-109806,10-08-2023,14-08-2023,Standard Class,Pending,CUST-2359,Mark Rivera,Corporate,North,New York,Albany,PRD-1155,Fiction Item 56,Books,Fiction,77.55,8,0,620.4,4963.2,82.41,Cash,,0.132833656
ORD-109807,19-08-2024,22-08-2024,Second Class,Delivered,CUST-4171,Betty Moore,Small Business,Central,Iowa,Des Moines,PRD-1173,Children's Books Item 74,Books,Children's Books,35.14,3,0,105.42,316.26,17.75,Debit Card,,0.168374123
ORD-109808,02-01-2023,09-01-2023,Standard Class,Returned,CUST-3477,John Moore,Consumer,West,Oregon,Portland,PRD-1115,Frozen Foods Item 16,Food & Beverage,Frozen Foods,2.85,5,0.25,10.69,53.45,2.37,Bank Transfer,,0.221702526
ORD-109809,19-02-2024,23-02-2024,Second Class,Pending,CUST-3092,Matthew Williams,Small Business,Central,Minnesota,Rochester,PRD-1165,Textbooks Item 66,Books,Textbooks,25.05,3,0.1,67.64,202.92,13.19,Credit Card,,0.195002957
ORD-109810,09-10-2023,12-10-2023,Standard Class,Delivered,CUST-2963,Thomas Hill,Consumer,East,Wisconsin,Madison,PRD-1060,Office Chairs Item 61,Furniture,Office Chairs,1091.01,1,0.05,1036.46,1036.46,223.95,PayPal,,0.216072014
ORD-109811,24-09-2024,27-09-2024,Standard Class,Delivered,CUST-1133,Joshua Scott,Small Business,Central,Nebraska,Omaha,PRD-1145,Swimming Item 46,Sports,Swimming,517.35,1,0,517.35,517.35,70.15,Gift Card,,0.135594858
ORD-109812,02-12-2023,07-12-2023,Standard Class,Returned,CUST-4483,Amanda Gomez,Consumer,West,California,Los Angeles,PRD-1091,Snacks Item 92,Food & Beverage,Snacks,30.19,6,0,181.14,1086.84,64.44,Debit Card,,0.355746936
ORD-109813,06-06-2023,08-06-2023,Second Class,Returned,CUST-1093,Jason Jackson,Corporate,West,Arizona,Tucson,PRD-1121,Fitness Equipment Item 22,Sports,Fitness Equipment,206.11,2,0.25,309.17,618.34,56.57,PayPal,,0.182973768
ORD-109814,03-06-2024,10-06-2024,Standard Class,Delivered,CUST-1582,Amanda Garcia,Consumer,North,Massachusetts,Worcester,PRD-1091,Snacks Item 92,Food & Beverage,Snacks,4.16,2,0.05,7.9,15.8,1.34,Bank Transfer,,0.169620253
ORD-109815,02-10-2024,07-10-2024,Standard Class,Delivered,CUST-1408,Melissa Baker,Consumer,West,Arizona,Phoenix,PRD-1063,Office Chairs Item 64,Furniture,Office Chairs,810.16,2,0.15,1377.27,2754.54,181.04,Bank Transfer,,0.131448445
ORD-109816,05-05-2023,10-05-2023,Standard Class,Pending,CUST-3754,George Campbell,Corporate,West,Washington,Tacoma,PRD-1211,Skincare Item 12,Beauty,Skincare,62.23,1,0,62.23,62.23,9.44,Debit Card,,0.151695324
ORD-109817,25-05-2024,01-06-2024,Standard Class,Returned,CUST-3288,Kevin Flores,Consumer,North,New Jersey,Jersey City,PRD-1205,Storage Item 6,Home & Kitchen,Storage,363.01,6,0,2178.06,13068.36,444.9,Credit Card,,0.204264345
ORD-109818,10-06-2022,13-06-2022,Standard Class,Returned,CUST-3678,William Adams,Home Office,West,Arizona,Mesa,PRD-1159,Non-Fiction Item 60,Books,Non-Fiction,52.01,4,0.3,145.63,582.52,16.54,Credit Card,,0.1135755
ORD-109819,05-08-2024,09-08-2024,Standard Class,Delivered,CUST-3179,Joshua Brown,Consumer,West,Oregon,Portland,PRD-1041,Women's Apparel Item 42,Clothing,Women's Apparel,42.88,2,0.15,72.9,145.8,21.13,PayPal,,0.289849108
ORD-109820,22-01-2024,27-01-2024,Standard Class,Delivered,CUST-4439,Richard White,Consumer,North,Connecticut,Bridgeport,PRD-1072,Sofas Item 73,Furniture,Sofas,1400.4,6,0.2,6721.92,40331.52,1070.29,Gift Card,,0.159223853
ORD-109821,28-12-2022,01-01-2023,Second Class,Delivered,CUST-2970,Rebecca Garcia,Corporate,South,Florida,Jacksonville,PRD-1185,Cookware Item 86,Home & Kitchen,Cookware,324.16,2,0,648.32,1296.64,160.81,Credit Card,,0.248041091
ORD-109822,22-01-2024,26-01-2024,Second Class,Delivered,CUST-3118,Karen Rivera,Corporate,West,Washington,Spokane,PRD-1152,Fiction Item 53,Books,Fiction,33.06,2,0.2,52.9,105.8,3.74,Debit Card,,0.070699433
ORD-109823,23-06-2023,25-06-2023,Standard Class,Pending,CUST-1268,Matthew Adams,Consumer,West,California,San Diego,PRD-1044,Kids' Apparel Item 45,Clothing,Kids' Apparel,107.51,4,0,430.04,1720.16,56.25,Credit Card,,0.130801786
ORD-109824,10-12-2021,15-12-2021,Standard Class,Pending,CUST-1287,Thomas Williams,Consumer,Central,Kansas,Wichita,PRD-1008,Laptops Item 9,Electronics,Laptops,529.98,1,0,529.98,529.98,173.61,PayPal,,0.327578399
